id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1,income_to_loan_ratio,emi_estimate,emi_income_ratio
68786,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,476500,3.625,0.0995,1184.35,360.0,no,no,not_lpsm,508000.0,sb,pr,home,1u,6900.0,exp,823,exp,35-44,not_inst,93.7992126,north,direct,0,44.0,0.014480587618048268,1323.611111111111,0.19182769726247986
146504,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,376500,4.25,-0.0832,2105.78,360.0,yes,no,not_lpsm,398000.0,sb,pr,home,1u,4860.0,crif,801,cib,25-34,not_inst,94.59798995,south,direct,0,41.0,0.012908366533864542,1045.8333333333333,0.2151920438957476
61754,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,256500,3.99,0.3349,6300.0,360.0,no,no,not_lpsm,438000.0,sb,pr,home,1u,5160.0,exp,638,exp,35-44,to_inst,58.56164384,north,direct,0,40.0,0.020116959064327485,712.5,0.1380813953488372
64247,2019,conforming,female,no_preapproval,type2,p4,l1,nopc,business,196500,3.99,1.1476,0.0,360.0,no,no,not_lpsm,268000.0,sb,pr,home,1u,5820.0,exp,772,cib,45-54,to_inst,73.32089552,north,direct,0,39.0,0.029618320610687022,545.8333333333334,0.09378579610538373
166210,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,486500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,10980.0,equi,859,exp,55-64,to_inst,75.11160714,south,direct,1,39.0,0.022569373072970196,1351.388888888889,0.12307731228496256
73117,2019,conforming,male,preapproved,type1,p3,l1,nopc,non_business,196500,5.375,1.3171,6537.38,360.0,no,no,not_lpsm,268000.0,sb,pr,home,1u,4560.0,exp,695,cib,65-74,to_inst,73.32089552,north,direct,0,38.0,0.023206106870229008,545.8333333333334,0.11970029239766082
58969,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,486500,3.375,0.3625,2460.88,180.0,no,no,not_lpsm,688000.0,sb,pr,home,1u,10980.0,exp,833,cib,45-54,to_inst,70.7122093,north,direct,0,46.0,0.022569373072970196,2702.777777777778,0.24615462456992512
89759,2019,conforming,sex not available,no_preapproval,type2,p3,l1,nopc,business,96500,3.99,0.3858,2555.5550000000003,300.0,yes,no,not_lpsm,108000.0,sb,pr,home,1u,2100.0,exp,620,cib,<25,to_inst,89.35185185,south,direct,1,51.0,0.021761658031088083,321.6666666666667,0.15317460317460319
138842,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,116500,5.375,1.2589,3530.0,360.0,no,no,not_lpsm,158000.0,sb,pr,home,1u,1740.0,exp,571,cib,>74,to_inst,73.73417722,north,direct,0,38.0,0.014935622317596566,323.6111111111111,0.18598339719029372
83445,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,606500,3.875,0.1698,6060.0,360.0,no,no,not_lpsm,688000.0,sb,pr,home,1u,11460.0,crif,777,exp,25-34,not_inst,88.15406977,north,direct,0,36.0,0.01889530090684254,1684.7222222222222,0.14700891991467907
42392,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,366500,4.18,-0.028,0.0,300.0,no,no,not_lpsm,438000.0,sb,pr,home,1u,6360.0,crif,848,exp,35-44,not_inst,83.67579909,central,direct,0,34.0,0.017353342428376536,1221.6666666666667,0.1920859538784067
154914,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,106500,3.625,0.332,3334.5,180.0,no,no,not_lpsm,248000.0,sb,pr,home,1u,4740.0,crif,704,exp,>74,to_inst,42.94354839,south,direct,0,39.0,0.044507042253521124,591.6666666666666,0.12482419127988748
139774,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,176500,3.99,0.3858,2555.5550000000003,180.0,no,no,not_lpsm,188000.0,sb,ir,home,1u,2880.0,exp,705,cib,55-64,to_inst,93.88297872,south,direct,1,43.0,0.01631728045325779,980.5555555555555,0.3404706790123457
82657,2019,conforming,male,no_preapproval,type3,p3,l1,nopc,non_business,256500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,5940.0,equi,608,exp,55-64,to_inst,75.11160714,north,direct,1,39.0,0.023157894736842106,712.5,0.11994949494949494
167859,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,606500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,7200.0,equi,710,exp,25-34,not_inst,75.11160714,south,direct,1,39.0,0.011871393239901072,1684.7222222222222,0.2339891975308642
53318,2019,conforming,female,no_preapproval,type1,p2,l1,nopc,non_business,206500,4.625,0.5873,1563.0,360.0,no,no,not_lpsm,488000.0,sb,ir,home,1u,6180.0,crif,699,cib,>74,not_inst,42.31557377,south,direct,0,44.0,0.0299273607748184,573.6111111111111,0.0928173318950018
169065,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,496500,4.125,-0.2106,0.0,360.0,no,no,not_lpsm,948000.0,sb,pr,home,1u,8640.0,crif,828,cib,55-64,not_inst,52.37341772,north,direct,0,20.0,0.017401812688821752,1379.1666666666667,0.1596257716049383
69300,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,346500,3.625,0.1815,988.53,360.0,no,yes,not_lpsm,378000.0,sb,pr,home,1u,4260.0,cib,838,cib,45-54,not_inst,91.66666667,north,direct,0,49.0,0.012294372294372295,962.5,0.22593896713615025
70126,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,386500,3.99,0.2839,7680.0,360.0,no,no,not_lpsm,488000.0,sb,pr,home,1u,6780.0,crif,837,exp,35-44,not_inst,79.20081967,north,direct,0,33.0,0.017542043984476067,1073.611111111111,0.15834972140281875
70895,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,626500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,1128000.0,sb,ir,home,1u,2340.0,exp,587,cib,45-54,not_inst,55.54078014,north,direct,1,52.0,0.0037350359138068633,1740.2777777777778,0.7437084520417854
127342,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,406500,3.375,-0.2653,0.0,324.0,yes,no,not_lpsm,638000.0,sb,pr,home,1u,7500.0,exp,897,cib,35-44,not_inst,63.71473354,south,direct,0,28.0,0.01845018450184502,1254.6296296296296,0.16728395061728393
78576,2019,conforming,male,no_preapproval,type2,p4,l1,nopc,business,326500,3.375,0.4511,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,5880.0,crif,604,cib,55-64,not_inst,78.11004785,north,direct,0,56.0,0.01800918836140888,906.9444444444445,0.15424225245653816
146411,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,486500,4.625,0.5269,0.0,360.0,no,no,not_lpsm,618000.0,sb,pr,home,1u,8400.0,crif,562,cib,35-44,not_inst,78.72168285,north,direct,0,41.0,0.017266187050359712,1351.388888888889,0.16087962962962962
82391,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,196500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,208000.0,sb,pr,home,1u,3120.0,cib,833,cib,45-54,to_inst,94.47115385,central,direct,1,55.0,0.01587786259541985,545.8333333333334,0.1749465811965812
83000,2019,conforming,male,no_preapproval,type3,p4,l1,nopc,non_business,166500,3.75,0.6379,2555.5550000000003,180.0,no,no,not_lpsm,188000.0,sb,pr,home,1u,5820.0,cib,516,cib,55-64,to_inst,88.56382979,north,direct,0,39.0,0.03495495495495495,925.0,0.15893470790378006
82468,2019,conforming,joint,preapproved,type3,p4,l1,nopc,non_business,136500,4.125,0.3716,0.0,360.0,no,no,not_lpsm,158000.0,sb,pr,home,1u,5820.0,crif,692,exp,>74,to_inst,86.39240506,north,direct,0,39.0,0.04263736263736264,379.1666666666667,0.06514891179839634
111137,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,326500,5.75,1.2954,6070.0,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,6000.0,cib,700,cib,35-44,to_inst,78.11004785,north,direct,0,49.0,0.018376722817764167,906.9444444444445,0.1511574074074074
114495,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,256500,3.625,-0.086,1606.2,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,7500.0,crif,549,exp,35-44,not_inst,73.70689655,north,direct,0,33.0,0.029239766081871343,712.5,0.095
42078,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,326500,4.375,0.8731,3481.25,360.0,no,no,not_lpsm,408000.0,sb,pr,home,1u,7440.0,exp,761,cib,45-54,to_inst,80.0245098,north,direct,0,44.0,0.022787136294027566,906.9444444444445,0.12190113500597372
77851,2019,conforming,male,no_preapproval,type1,p2,l1,opc,non_business,156500,5.99,1.622,2555.5550000000003,360.0,no,yes,not_lpsm,208000.0,sb,pr,home,1u,3720.0,cib,612,cib,65-74,to_inst,75.24038462,north,direct,0,35.0,0.02376996805111821,434.72222222222223,0.11686081242532856
74632,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,316500,4.75,0.3785,0.0,360.0,yes,no,not_lpsm,358000.0,sb,pr,home,1u,11040.0,exp,587,exp,25-34,not_inst,88.40782123,central,direct,0,35.0,0.03488151658767773,879.1666666666666,0.07963466183574879
140510,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,336500,3.625,0.007,0.0,360.0,no,no,not_lpsm,458000.0,sb,pr,home,1u,6000.0,crif,531,cib,25-34,not_inst,73.47161572,south,direct,0,40.0,0.017830609212481426,934.7222222222222,0.15578703703703703
94402,2019,conforming,male,no_preapproval,type2,p4,l1,nopc,business,256500,3.25,0.5162,0.0,360.0,no,no,not_lpsm,268000.0,sb,pr,home,1u,5820.0,crif,839,cib,45-54,not_inst,95.70895522,south,direct,0,39.0,0.022690058479532163,712.5,0.12242268041237113
59121,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,366500,3.875,0.5013,7792.2,360.0,no,no,not_lpsm,508000.0,sb,pr,home,1u,5940.0,crif,559,exp,35-44,not_inst,72.14566929,south,direct,0,43.0,0.016207366984993178,1018.0555555555555,0.17138982416760196
163348,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,116500,3.99,0.3858,2555.5550000000003,360.0,no,no,lpsm,418000.0,sb,pr,home,1u,2400.0,equi,573,exp,<25,to_inst,75.11160714,north,direct,1,39.0,0.020600858369098713,323.6111111111111,0.13483796296296297
142826,2019,conforming,male,no_preapproval,type2,p3,l1,nopc,business,206500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,248000.0,sb,pr,home,1u,1260.0,cib,642,cib,45-54,to_inst,83.26612903,south,direct,1,49.0,0.006101694915254237,573.6111111111111,0.4552469135802469
95914,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,366500,3.5,-0.1919,0.0,360.0,no,no,not_lpsm,728000.0,sb,pr,home,1u,3060.0,crif,677,cib,55-64,not_inst,50.34340659,north,direct,0,49.0,0.00834924965893588,1018.0555555555555,0.3326978939724038
53692,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,306500,4.125,0.5393,2555.5550000000003,240.0,no,no,not_lpsm,448000.0,sb,pr,home,1u,8100.0,cib,750,cib,35-44,to_inst,68.41517857,north,direct,0,33.0,0.026427406199021206,1277.0833333333333,0.15766460905349794
75289,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,266500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,298000.0,sb,pr,home,1u,6840.0,cib,723,cib,55-64,to_inst,89.4295302,south,direct,1,37.0,0.025666041275797375,740.2777777777778,0.1082277452891488
97359,2019,conforming,male,preapproved,type2,p1,l1,nopc,business,146500,4.49,1.7669,423.37,360.0,no,no,not_lpsm,148000.0,sb,pr,home,1u,2640.0,exp,667,cib,25-34,to_inst,98.98648649,north,direct,0,61.0,0.018020477815699657,406.94444444444446,0.1541456228956229
82799,2019,conforming,sex not available,preapproved,type1,p1,l1,nopc,non_business,696500,3.625,-0.0143,7494.0,360.0,no,no,not_lpsm,868000.0,sb,pr,home,1u,14640.0,crif,578,cib,45-54,to_inst,80.24193548,south,direct,0,25.0,0.02101938262742283,1934.7222222222222,0.13215315725561627
68261,2019,conforming,joint,no_preapproval,type3,p3,l1,nopc,non_business,216500,3.875,0.2084,3825.5,360.0,no,yes,not_lpsm,268000.0,sb,pr,home,1u,7920.0,crif,509,exp,35-44,to_inst,80.78358209,north,direct,0,54.0,0.03658198614318707,601.3888888888889,0.07593294051627385
55498,2019,conforming,sex not available,no_preapproval,type2,p3,l1,nopc,business,166500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,418000.0,sb,pr,home,1u,2940.0,equi,594,exp,>74,to_inst,75.11160714,south,direct,1,39.0,0.017657657657657658,462.5,0.15731292517006804
147518,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,246500,3.99,0.3858,2555.5550000000003,360.0,no,no,lpsm,578000.0,sb,pr,home,1u,4080.0,crif,764,cib,55-64,to_inst,42.64705882,south,direct,1,31.0,0.016551724137931035,684.7222222222222,0.16782407407407407
114033,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,146500,3.75,1.0327,3359.0,180.0,no,no,not_lpsm,188000.0,sb,pr,home,1u,6780.0,cib,589,cib,35-44,to_inst,77.92553191,north,direct,0,30.0,0.046279863481228666,813.8888888888889,0.12004260898066209
57981,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,356500,3.375,0.3134,6272.35,240.0,no,yes,not_lpsm,548000.0,sb,pr,home,1u,3720.0,crif,864,cib,35-44,not_inst,65.05474453,south,direct,0,49.0,0.010434782608695653,1485.4166666666667,0.3993055555555556
69345,2019,conforming,male,no_preapproval,type2,p1,l1,nopc,business,436500,3.49,0.7096,0.0,360.0,no,no,not_lpsm,448000.0,sb,pr,home,1u,8880.0,exp,896,exp,25-34,not_inst,97.43303571,south,direct,0,58.0,0.020343642611683848,1212.5,0.1365427927927928
146685,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,246500,4.5,0.143,4750.0,360.0,yes,no,not_lpsm,308000.0,sb,pr,home,1u,4680.0,crif,835,exp,>74,to_inst,80.03246753,north,direct,0,44.0,0.01898580121703854,684.7222222222222,0.14630816714150047
41143,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,246500,3.99,0.3858,2555.5550000000003,324.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,4860.0,equi,766,exp,35-44,to_inst,75.11160714,north,direct,1,39.0,0.019716024340770792,760.8024691358024,0.15654371792917746
169819,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,246500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,6540.0,equi,842,exp,65-74,to_inst,75.11160714,central,direct,1,39.0,0.026531440162271807,684.7222222222222,0.10469758749575263
56512,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,386500,3.875,0.1897,123.06,360.0,no,no,not_lpsm,628000.0,sb,pr,home,1u,7980.0,cib,521,exp,45-54,not_inst,61.54458599,north,direct,0,31.0,0.020646830530401034,1073.611111111111,0.13453773322194373
67043,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,346500,3.875,-0.1391,2784.8,360.0,no,no,not_lpsm,588000.0,sb,pr,home,1u,10320.0,cib,584,exp,25-34,not_inst,58.92857143,south,direct,0,20.0,0.029783549783549784,962.5,0.09326550387596899
45920,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,226500,3.99,0.3858,2555.5550000000003,180.0,no,no,not_lpsm,358000.0,sb,pr,home,1u,6480.0,crif,774,exp,65-74,not_inst,63.26815642,south,direct,1,32.0,0.028609271523178808,1258.3333333333333,0.1941872427983539
167878,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,376500,3.875,0.4084,8262.5,324.0,no,no,not_lpsm,478000.0,sb,pr,home,1u,5640.0,cib,651,exp,45-54,to_inst,78.76569038,south,direct,0,44.0,0.0149800796812749,1162.037037037037,0.20603493564486472
78974,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,396500,4.99,0.9986,0.0,360.0,no,no,not_lpsm,428000.0,sb,pr,home,1u,14100.0,crif,546,exp,25-34,not_inst,92.64018692,south,direct,0,44.0,0.03556116015132409,1101.388888888889,0.07811268715524035
56193,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,246500,4.25,0.1981,6729.25,360.0,no,no,not_lpsm,448000.0,sb,pr,home,1u,6720.0,cib,699,cib,55-64,to_inst,55.02232143,south,direct,0,20.0,0.027261663286004056,684.7222222222222,0.10189318783068782
49057,2019,conforming,sex not available,preapproved,type1,p3,l1,nopc,non_business,296500,3.99,1.0901,6603.27,240.0,no,no,not_lpsm,558000.0,sb,ir,home,1u,8880.0,cib,508,exp,45-54,to_inst,53.13620072,south,direct,0,45.0,0.029949409780775718,1235.4166666666667,0.1391234984984985
80776,2019,conforming,joint,no_preapproval,type2,p3,l2,nopc,business,596500,3.99,0.3858,2555.5550000000003,300.0,yes,no,not_lpsm,798000.0,sb,pr,home,1u,6840.0,exp,621,exp,45-54,to_inst,74.74937343,north,direct,1,39.0,0.011466890192791282,1988.3333333333333,0.29069200779727095
46590,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,466500,3.25,0.4475,15687.5,240.0,no,no,not_lpsm,658000.0,sb,pr,home,1u,10020.0,crif,720,cib,35-44,to_inst,70.89665653,south,direct,0,28.0,0.02147909967845659,1943.75,0.1939870259481038
84786,2019,conforming,sex not available,no_preapproval,type2,p4,l2,nopc,business,656500,3.99,0.6065,0.0,360.0,no,no,not_lpsm,768000.0,sb,pr,home,1u,5820.0,cib,854,exp,35-44,not_inst,85.48177083,south,direct,0,39.0,0.008865194211728865,1823.611111111111,0.3133352424589538
122546,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,246500,4.375,0.685,3666.65,360.0,no,no,not_lpsm,478000.0,sb,pr,home,1u,4260.0,crif,693,cib,45-54,to_inst,51.56903766,north,direct,0,32.0,0.017281947261663287,684.7222222222222,0.16073291601460615
162632,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,706500,3.99,0.6773,8748.65,360.0,no,no,not_lpsm,748000.0,sb,pr,home,1u,10800.0,crif,794,exp,25-34,not_inst,94.45187166,north,direct,0,39.0,0.015286624203821656,1962.5,0.18171296296296297
146661,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,126500,4.375,0.9255,3591.41,360.0,no,no,not_lpsm,168000.0,sb,ir,home,1u,5100.0,crif,526,cib,35-44,to_inst,75.29761905,south,direct,0,20.0,0.04031620553359684,351.3888888888889,0.06889978213507626
113832,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,156500,3.75,0.2616,4755.88,360.0,no,no,not_lpsm,218000.0,sb,pr,home,1u,3420.0,crif,691,cib,65-74,to_inst,71.78899083,north,direct,0,37.0,0.021853035143769968,434.72222222222223,0.12711176088369072
139120,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,596500,3.99,0.4045,553.75,360.0,no,no,not_lpsm,668000.0,sb,pr,home,1u,8400.0,exp,643,cib,35-44,not_inst,89.29640719,north,direct,0,49.0,0.014082145850796313,1656.9444444444443,0.197255291005291
78491,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,216500,3.25,0.3861,6184.24,240.0,no,no,not_lpsm,398000.0,sb,pr,home,1u,4620.0,exp,573,cib,35-44,to_inst,54.39698492,north,direct,0,38.0,0.021339491916859122,902.0833333333334,0.19525613275613277
30063,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,686500,3.625,0.1882,6688.89,360.0,no,no,not_lpsm,908000.0,sb,pr,home,1u,7140.0,exp,805,cib,45-54,not_inst,75.60572687,north,direct,0,49.0,0.010400582665695558,1906.9444444444443,0.26707905384375974
44606,2019,conforming,female,no_preapproval,type3,p3,l1,nopc,non_business,176500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,418000.0,sb,pr,home,1u,1920.0,equi,806,exp,65-74,to_inst,75.11160714,south,direct,1,39.0,0.010878186968838527,490.27777777777777,0.25535300925925924
150877,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,566500,3.99,0.4408,5193.8,360.0,no,no,not_lpsm,638000.0,sb,pr,home,1u,10200.0,exp,780,cib,55-64,to_inst,88.79310345,south,direct,0,33.0,0.01800529567519859,1573.611111111111,0.1542755991285403
86191,2019,conforming,male,no_preapproval,type3,p4,l1,nopc,non_business,256500,3.25,-0.5323,1125.86,360.0,no,no,not_lpsm,258000.0,sb,pr,home,1u,5820.0,exp,881,cib,65-74,to_inst,99.41860465,north,direct,0,39.0,0.022690058479532163,712.5,0.12242268041237113
144033,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,256500,3.99,0.3858,2555.5550000000003,360.0,no,yes,not_lpsm,318000.0,sb,pr,home,1u,3900.0,cib,870,cib,35-44,not_inst,80.66037736,north,direct,1,27.0,0.0152046783625731,712.5,0.18269230769230768
34827,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,216500,4.875,0.282,1150.0,360.0,no,no,not_lpsm,228000.0,sb,pr,home,1u,4740.0,cib,743,cib,45-54,to_inst,94.95614035,north,direct,0,48.0,0.02189376443418014,601.3888888888889,0.1268752930145335
152221,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,276500,3.99,0.4499,5067.0,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,4680.0,exp,877,cib,55-64,to_inst,79.45402299,north,direct,0,20.0,0.016925858951175408,768.0555555555555,0.16411443494776828
147910,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,146500,4.25,0.7654,3625.0,360.0,no,no,not_lpsm,218000.0,sb,pr,home,1u,2400.0,cib,863,cib,65-74,to_inst,67.20183486,south,direct,0,37.0,0.016382252559726963,406.94444444444446,0.1695601851851852
116078,2019,non_conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,546500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,8640.0,equi,857,exp,65-74,to_inst,75.11160714,north,direct,1,39.0,0.015809698078682526,1518.0555555555557,0.1757008744855967
